역시 일이 너무 많아서 무기력해 ㅎㅎ,0
엄청 일이 잘 풀려서 행복해...,0
다행히 월급이 들어와서 가벼워.,0
확실히 일이 너무 많아서 귀찮아...,1
유난히 선물을 받아서 기대돼!,1
엄청 몸이 안 좋아서 귀찮아 ㅠㅠ,1
오늘따라 새로운 것을 배워서 최고야 ^ ^,0
엄청 차가 막혀서 걱정돼!,0
오늘따라 상사에게 혼나서 억울해!!,1
완전 길을 잃어서 피곤해!,0
갑자기 몸이 안 좋아서 무기력해...,1
다행히 칭찬을 들어서 따뜻해 ^ ^,0
꽤 시험을 망쳐서 슬퍼 ㅠㅠ,0
상당히 친구랑 싸워서 지쳐 ㅎㅎ,1
너무 비가 계속 와서 답답해 ㅠㅠ,1
상당히 사람이 너무 많아서 막막해.,0
왠지 맛있는 걸 먹어서 웃음이 나!,0
왠지 여행 계획을 짜서 뿌듯해.,1
완전 친구랑 싸워서 화가 나...,0
왠지 선물을 받아서 상쾌해 ㅠㅠ,1
갑자기 새로운 것을 배워서 힘이 나 ^ ^,0
왠지 일이 잘 풀려서 따뜻해 ㅎㅎ,1
갑자기 중요한 파일을 날려서 무기력해 ^ ^,1
정말 상사에게 혼나서 속상해!!,1
무척 오랜만에 쉬어서 안심이 돼 ㅎㅎ,1
괜히 맛있는 걸 먹어서 기분이 좋아.,1
진짜 잠을 못 자서 귀찮아.,1
다행히 할 일을 다 끝내서 따뜻해...,0
유난히 친구를 만나서 기대돼!!,0
그냥 할 일을 다 끝내서 기분이 좋아...,1
괜히 운동을 하고 나서 힘이 나...,1
오늘따라 잠을 못 자서 화가 나.,0
완전 친구를 만나서 뿌듯해!,1
유난히 시험을 망쳐서 화가 나!!,1
갑자기 버스를 놓쳐서 화가 나!!,1
정말 일이 잘 풀려서 신이 나 ㅠㅠ,0
오늘따라 늦잠을 자서 실망스러워...,0
꽤 일이 잘 풀려서 사랑스러워!!,1
상당히 일이 잘 풀려서 상쾌해 ^ ^,0
꽤 성과를 인정받아서 만족스러워...,1
정말 좋은 노래를 들어서 최고야.,1
너무 맛있는 걸 먹어서 감동적이야 ㅠㅠ,0
괜히 날씨가 맑아서 사랑스러워 ㅠㅠ,0
되게 월급이 들어와서 안심이 돼.,0
진짜 가족과 시간을 보내서 신이 나 ㅠㅠ,1
유난히 상사에게 혼나서 속상해!,1
유난히 친구를 만나서 사랑스러워 ㅠㅠ,1
상당히 푹 자고 일어나서 상쾌해 ㅠㅠ,1
너무 시험을 잘 봐서 웃음이 나 ㅠㅠ,1
너무 몸이 안 좋아서 서운해!,1
무척 오랜만에 쉬어서 즐거워...,1
참 몸이 안 좋아서 어이없어.,1
솔직히 성과를 인정받아서 행복해.,1
무척 중요한 파일을 날려서 피곤해 ㅎㅎ,1
무척 좋은 소식을 들어서 사랑스러워!,0
그냥 성과를 인정받아서 상쾌해!,0
되게 중요한 파일을 날려서 피곤해 ㅎㅎ,0
무척 일이 너무 많아서 피곤해!!,0
진짜 나쁜 소식을 들어서 걱정돼!,0
왠지 상사에게 혼나서 우울해.,1
오늘따라 배가 아파서 슬퍼.,1
다행히 버스를 놓쳐서 괴로워!!,1
왠지 계획이 틀어져서 화가 나...,0
확실히 물건을 잃어버려서 피곤해...,1
괜히 돈을 낭비해서 막막해 ^ ^,1
상당히 나쁜 소식을 들어서 우울해.,0
상당히 약속이 취소돼서 걱정돼...,1
참 칭찬을 들어서 기대돼!,1
참 일이 너무 많아서 막막해!,1
완전 약속이 취소돼서 무기력해 ㅎㅎ,0
꽤 운동을 하고 나서 힘이 나 ㅎㅎ,1
진짜 친구를 만나서 만족스러워.,0
너무 사람이 너무 많아서 속상해 ㅠㅠ,1
너무 선물을 받아서 가벼워 ㅠㅠ,0
정말 친구랑 싸워서 화가 나 ㅎㅎ,1
확실히 나쁜 소식을 들어서 심심해 ^ ^,1
역시 도움을 받아서 웃음이 나 ^ ^,0
그냥 상사에게 혼나서 어이없어 ㅠㅠ,1
오늘따라 잠을 못 자서 화가 나 ^ ^,1
완전 운동을 하고 나서 든든해 ㅎㅎ,0
엄청 오랜만에 쉬어서 힘이 나 ^ ^,1
진짜 차가 막혀서 무기력해!!,0
다행히 늦잠을 자서 화가 나 ㅎㅎ,1
완전 비가 계속 와서 억울해 ㅠㅠ,0
꽤 시험을 잘 봐서 웃음이 나 ㅠㅠ,1
너무 일이 잘 풀려서 웃음이 나 ㅎㅎ,0
왠지 친구랑 싸워서 피곤해 ㅠㅠ,0
참 시험을 망쳐서 심심해 ㅎㅎ,1
너무 잠을 못 자서 귀찮아...,1
무척 돈을 낭비해서 답답해...,0
유난히 돈을 낭비해서 막막해!,0
괜히 성과를 인정받아서 마음이 편해!!,0
왠지 산책을 해서 든든해 ㅎㅎ,0
정말 날씨가 맑아서 안심이 돼!!,1
오늘따라 좋은 소식을 들어서 사랑스러워.,0
역시 잠을 못 자서 힘들어!!,1
그냥 약속이 취소돼서 짜증 나 ^ ^,1
정말 운동을 하고 나서 든든해 ㅠㅠ,0
정말 배가 아파서 서운해...,1
왠지 몸이 안 좋아서 심심해.,0
정말 할 일을 다 끝내서 사랑스러워 ^ ^,0
꽤 친구랑 싸워서 서운해!,0
완전 가족과 시간을 보내서 행복해 ㅠㅠ,0
진짜 일이 잘 풀려서 힘이 나!,0
역시 도움을 받아서 안심이 돼 ^ ^,0
너무 할 일을 다 끝내서 가벼워 ^ ^,0
솔직히 돈을 낭비해서 힘들어 ^ ^,1
진짜 맛있는 걸 먹어서 설레 ㅠㅠ,0
진짜 푹 자고 일어나서 활기차 ^ ^,0
갑자기 차가 막혀서 서운해 ㅠㅠ,1
왠지 좋은 소식을 들어서 최고야.,1
확실히 할 일을 다 끝내서 즐거워 ㅠㅠ,1
엄청 좋은 노래를 들어서 신이 나 ^ ^,0
꽤 산책을 해서 안심이 돼 ^ ^,1
오늘따라 산책을 해서 안심이 돼!,1
갑자기 맛있는 걸 먹어서 기대돼!!,1
상당히 푹 자고 일어나서 활기차 ㅠㅠ,1
확실히 길을 잃어서 화가 나 ^ ^,1
상당히 버스를 놓쳐서 괴로워 ^ ^,0
참 일이 잘 풀려서 감동적이야 ㅎㅎ,1
역시 시험을 망쳐서 어이없어!!,0
오늘따라 좋은 소식을 들어서 최고야!,0
확실히 몸이 안 좋아서 짜증 나...,1
괜히 좋은 노래를 들어서 만족스러워.,1
진짜 가족과 시간을 보내서 활기차.,1
왠지 차가 막혀서 억울해!!,1
꽤 푹 자고 일어나서 상쾌해!!,0
다행히 돈을 낭비해서 괴로워 ㅎㅎ,0
역시 잠을 못 자서 막막해 ㅎㅎ,0
다행히 비가 계속 와서 서운해 ^ ^,0
너무 계획이 틀어져서 슬퍼.,0
갑자기 물건을 잃어버려서 속상해!!,0
왠지 운동을 하고 나서 안심이 돼...,1
확실히 차가 막혀서 걱정돼 ㅎㅎ,0
확실히 계획이 틀어져서 피곤해 ㅠㅠ,0
그냥 돈을 낭비해서 피곤해.,0
참 나쁜 소식을 들어서 힘들어 ㅠㅠ,0
참 일이 잘 풀려서 활기차!!,0
완전 상사에게 혼나서 어이없어!,0
역시 차가 막혀서 화가 나...,0
역시 차가 막혀서 지쳐.,0
역시 좋은 소식을 들어서 감동적이야!!,1
엄청 약속이 취소돼서 막막해 ^ ^,0
역시 도움을 받아서 기분이 좋아!!,1
참 할 일을 다 끝내서 감동적이야...,1
꽤 가족과 시간을 보내서 신이 나...,0
갑자기 물건을 잃어버려서 힘들어 ㅠㅠ,0
되게 길을 잃어서 짜증 나 ㅎㅎ,0
다행히 맛있는 걸 먹어서 기대돼 ^ ^,0
그냥 늦잠을 자서 심심해.,1
진짜 비가 계속 와서 무기력해!,1
왠지 중요한 파일을 날려서 무기력해.,1
꽤 늦잠을 자서 어이없어 ^ ^,0
역시 시험을 망쳐서 불안해!!,1
엄청 일이 너무 많아서 답답해 ^ ^,1
무척 여행 계획을 짜서 든든해!!,1
괜히 차가 막혀서 불안해 ㅎㅎ,0
정말 상사에게 혼나서 귀찮아 ㅠㅠ,1
역시 월급이 들어와서 만족스러워...,0
꽤 나쁜 소식을 들어서 실망스러워!!,0
왠지 배가 아파서 어이없어!!,0
참 푹 자고 일어나서 든든해 ㅠㅠ,0
너무 돈을 낭비해서 슬퍼 ㅠㅠ,1
정말 친구랑 싸워서 심심해!,0
오늘따라 날씨가 맑아서 감동적이야.,0
확실히 오랜만에 쉬어서 최고야 ㅠㅠ,0
괜히 물건이 고장나서 지쳐!!,0
꽤 좋은 소식을 들어서 마음이 편해...,0
확실히 길을 잃어서 귀찮아 ㅎㅎ,1
무척 시험을 잘 봐서 힘이 나...,0
진짜 일이 잘 풀려서 힘이 나!,0
참 맛있는 걸 먹어서 가벼워!!,0
다행히 잠을 못 자서 걱정돼!!,1
오늘따라 여행 계획을 짜서 든든해!,1
솔직히 버스를 놓쳐서 답답해 ^ ^,0
상당히 가족과 시간을 보내서 든든해!!,1
완전 오랜만에 쉬어서 행복해 ㅠㅠ,1
역시 좋은 노래를 들어서 뿌듯해!!,0
다행히 운동을 하고 나서 신이 나!,1
너무 비가 계속 와서 피곤해...,1
유난히 새로운 것을 배워서 상쾌해 ㅠㅠ,1
상당히 물건을 잃어버려서 서운해.,1
엄청 도움을 받아서 최고야!!,1
정말 운동을 하고 나서 최고야 ^ ^,0
왠지 일이 너무 많아서 화가 나...,0
오늘따라 상사에게 혼나서 걱정돼...,0
참 칭찬을 들어서 가벼워 ㅎㅎ,1
확실히 선물을 받아서 뿌듯해 ^ ^,0
솔직히 배가 아파서 피곤해!,0
역시 물건이 고장나서 불안해!,1
왠지 여행 계획을 짜서 기대돼 ㅎㅎ,1
다행히 비가 계속 와서 답답해...,0
정말 버스를 놓쳐서 무기력해.,0
그냥 성과를 인정받아서 만족스러워...,1
진짜 할 일을 다 끝내서 따뜻해.,0
무척 시험을 망쳐서 억울해!!,0
꽤 배가 아파서 불안해 ㅎㅎ,0
오늘따라 시험을 잘 봐서 사랑스러워.,0
괜히 중요한 파일을 날려서 불안해!,1
오늘따라 도움을 받아서 힘이 나.,0
꽤 일이 잘 풀려서 행복해.,1
오늘따라 약속이 취소돼서 지쳐...,1
너무 친구랑 싸워서 짜증 나!,0
유난히 약속이 취소돼서 짜증 나 ㅎㅎ,1
너무 약속이 취소돼서 답답해!,1
꽤 좋은 노래를 들어서 사랑스러워!,0
무척 좋은 노래를 들어서 웃음이 나...,1
꽤 산책을 해서 마음이 편해 ^ ^,0
갑자기 차가 막혀서 실망스러워 ^ ^,0
정말 시험을 잘 봐서 따뜻해!,1
진짜 좋은 노래를 들어서 활기차 ㅎㅎ,0
진짜 나쁜 소식을 들어서 심심해!!,0
확실히 좋은 소식을 들어서 든든해.,0
참 시험을 잘 봐서 안심이 돼!,1
괜히 오랜만에 쉬어서 마음이 편해.,0
유난히 월급이 들어와서 활기차 ㅠㅠ,0
괜히 가족과 시간을 보내서 가벼워!,0
갑자기 늦잠을 자서 서운해.,1
꽤 물건이 고장나서 막막해!,0
역시 상사에게 혼나서 지쳐...,1
확실히 운동을 하고 나서 만족스러워 ㅎㅎ,0
역시 시험을 잘 봐서 든든해!!,0
역시 일이 잘 풀려서 설레!,0
상당히 차가 막혀서 서운해 ^ ^,0
갑자기 가족과 시간을 보내서 기분이 좋아 ㅎㅎ,1
꽤 칭찬을 들어서 설레 ^ ^,0
왠지 좋은 노래를 들어서 감동적이야!!,1
괜히 친구랑 싸워서 속상해.,0
정말 계획이 틀어져서 속상해 ^ ^,1
유난히 약속이 취소돼서 심심해 ㅎㅎ,1
갑자기 성과를 인정받아서 안심이 돼...,1
꽤 선물을 받아서 뿌듯해 ㅠㅠ,1
상당히 좋은 소식을 들어서 따뜻해!,0
솔직히 잠을 못 자서 귀찮아!,1
그냥 돈을 낭비해서 슬퍼 ㅠㅠ,0
왠지 친구랑 싸워서 속상해 ㅠㅠ,0
참 돈을 낭비해서 불안해...,1
완전 산책을 해서 만족스러워 ㅠㅠ,1
다행히 할 일을 다 끝내서 신이 나 ㅎㅎ,0
갑자기 늦잠을 자서 귀찮아...,1
그냥 맛있는 걸 먹어서 상쾌해 ㅠㅠ,0
정말 돈을 낭비해서 실망스러워 ^ ^,1
왠지 비가 계속 와서 속상해 ㅎㅎ,1
완전 산책을 해서 상쾌해.,0
유난히 산책을 해서 즐거워 ^ ^,1
유난히 도움을 받아서 감동적이야 ㅠㅠ,1
유난히 오랜만에 쉬어서 만족스러워 ^ ^,0
솔직히 할 일을 다 끝내서 상쾌해 ㅠㅠ,0
완전 도움을 받아서 사랑스러워 ㅠㅠ,1
진짜 푹 자고 일어나서 신이 나 ^ ^,1
진짜 돈을 낭비해서 무기력해 ^ ^,1
왠지 차가 막혀서 힘들어.,1
다행히 선물을 받아서 안심이 돼...,0
솔직히 차가 막혀서 무기력해 ^ ^,0
솔직히 일이 잘 풀려서 감동적이야 ㅠㅠ,1
유난히 맛있는 걸 먹어서 가벼워!!,1
무척 물건이 고장나서 답답해!!,1
참 도움을 받아서 즐거워 ^ ^,0
너무 늦잠을 자서 슬퍼!!,0
완전 산책을 해서 행복해!!,0
되게 성과를 인정받아서 상쾌해!,0
솔직히 날씨가 맑아서 웃음이 나 ^ ^,0
참 비가 계속 와서 짜증 나...,0
왠지 약속이 취소돼서 힘들어 ㅠㅠ,1
상당히 오랜만에 쉬어서 감동적이야 ^ ^,1
엄청 길을 잃어서 귀찮아 ^ ^,1
상당히 여행 계획을 짜서 따뜻해!!,1
진짜 물건이 고장나서 속상해!,1
꽤 도움을 받아서 안심이 돼 ㅠㅠ,0
엄청 월급이 들어와서 신이 나...,0
완전 날씨가 맑아서 사랑스러워!!,1
참 운동을 하고 나서 힘이 나 ^ ^,1
역시 성과를 인정받아서 최고야 ㅎㅎ,1
완전 월급이 들어와서 활기차 ^ ^,1
엄청 친구랑 싸워서 속상해 ㅎㅎ,0
꽤 상사에게 혼나서 불안해.,1
완전 산책을 해서 신이 나 ㅠㅠ,0
괜히 사람이 너무 많아서 어이없어!,0
갑자기 물건을 잃어버려서 억울해!,1
역시 몸이 안 좋아서 억울해 ^ ^,1
참 가족과 시간을 보내서 따뜻해 ㅠㅠ,1
진짜 할 일을 다 끝내서 웃음이 나 ㅎㅎ,1
정말 날씨가 맑아서 설레!!,1
상당히 늦잠을 자서 피곤해 ㅎㅎ,0
참 계획이 틀어져서 실망스러워!!,0
꽤 중요한 파일을 날려서 실망스러워...,0
그냥 친구를 만나서 기대돼 ^ ^,0
완전 월급이 들어와서 만족스러워 ㅠㅠ,0
상당히 칭찬을 들어서 뿌듯해 ㅎㅎ,1
되게 중요한 파일을 날려서 피곤해.,0
진짜 시험을 잘 봐서 마음이 편해 ^ ^,1
괜히 길을 잃어서 귀찮아...,0
너무 할 일을 다 끝내서 마음이 편해!!,1
왠지 새로운 것을 배워서 감동적이야!,0
꽤 계획이 틀어져서 지쳐 ㅎㅎ,1
다행히 일이 너무 많아서 짜증 나 ㅠㅠ,1
왠지 할 일을 다 끝내서 감동적이야!!,1
다행히 선물을 받아서 마음이 편해 ㅎㅎ,0
확실히 성과를 인정받아서 신이 나 ㅠㅠ,0
완전 약속이 취소돼서 서운해.,0
꽤 약속이 취소돼서 짜증 나 ^ ^,0
다행히 도움을 받아서 감동적이야 ^ ^,1
괜히 돈을 낭비해서 불안해!,1
진짜 일이 너무 많아서 귀찮아 ㅠㅠ,0
갑자기 사람이 너무 많아서 우울해!!,0
괜히 늦잠을 자서 불안해 ㅎㅎ,1
참 일이 너무 많아서 불안해...,0
완전 월급이 들어와서 감동적이야!!,1
오늘따라 좋은 노래를 들어서 웃음이 나.,1
무척 물건을 잃어버려서 불안해!,0
정말 새로운 것을 배워서 상쾌해!,0
다행히 나쁜 소식을 들어서 답답해 ^ ^,0
갑자기 사람이 너무 많아서 힘들어...,0
괜히 물건을 잃어버려서 답답해 ㅠㅠ,1
역시 배가 아파서 무기력해 ^ ^,0
유난히 잠을 못 자서 화가 나!,1
되게 날씨가 맑아서 기분이 좋아 ㅠㅠ,0
유난히 늦잠을 자서 속상해 ㅎㅎ,1
진짜 친구를 만나서 기분이 좋아 ^ ^,0
확실히 선물을 받아서 감동적이야...,1
너무 비가 계속 와서 짜증 나 ^ ^,1
너무 좋은 노래를 들어서 힘이 나...,0
왠지 날씨가 맑아서 마음이 편해 ^ ^,0
완전 성과를 인정받아서 사랑스러워 ㅠㅠ,0
솔직히 일이 잘 풀려서 마음이 편해...,0
왠지 몸이 안 좋아서 서운해 ㅎㅎ,0
오늘따라 친구를 만나서 가벼워...,0
확실히 월급이 들어와서 만족스러워.,1
확실히 가족과 시간을 보내서 든든해 ㅎㅎ,1
무척 비가 계속 와서 답답해 ^ ^,1
되게 물건이 고장나서 서운해...,1
유난히 물건이 고장나서 짜증 나 ㅠㅠ,1
너무 시험을 망쳐서 어이없어!!,1
역시 중요한 파일을 날려서 막막해.,0
상당히 약속이 취소돼서 걱정돼!,0
정말 사람이 너무 많아서 억울해!!,0
엄청 푹 자고 일어나서 만족스러워!!,0
유난히 새로운 것을 배워서 뿌듯해 ㅎㅎ,1
괜히 여행 계획을 짜서 사랑스러워.,0
너무 좋은 노래를 들어서 신이 나!!,0
다행히 물건이 고장나서 답답해.,0
완전 계획이 틀어져서 걱정돼!,0
정말 나쁜 소식을 들어서 불안해...,0
확실히 시험을 망쳐서 힘들어 ^ ^,0
왠지 사람이 너무 많아서 지쳐 ㅎㅎ,1
괜히 맛있는 걸 먹어서 가벼워.,0
유난히 가족과 시간을 보내서 따뜻해.,1
정말 차가 막혀서 걱정돼 ㅠㅠ,1
무척 차가 막혀서 피곤해 ㅠㅠ,0
역시 중요한 파일을 날려서 무기력해 ^ ^,0
유난히 할 일을 다 끝내서 감동적이야!!,1
너무 날씨가 맑아서 설레 ㅠㅠ,0
다행히 계획이 틀어져서 속상해.,1
무척 맛있는 걸 먹어서 행복해 ^ ^,1
왠지 중요한 파일을 날려서 심심해!,1
되게 시험을 잘 봐서 기대돼.,0
괜히 약속이 취소돼서 무기력해.,0
오늘따라 시험을 잘 봐서 가벼워!,0
갑자기 늦잠을 자서 우울해!!,1
다행히 계획이 틀어져서 지쳐 ^ ^,1
엄청 선물을 받아서 행복해!!,0
유난히 물건이 고장나서 짜증 나...,0
꽤 사람이 너무 많아서 서운해.,1
너무 배가 아파서 슬퍼!!,1
진짜 버스를 놓쳐서 심심해 ㅠㅠ,0
확실히 나쁜 소식을 들어서 심심해...,1
그냥 선물을 받아서 즐거워 ㅠㅠ,1
오늘따라 푹 자고 일어나서 안심이 돼...,0
엄청 약속이 취소돼서 서운해!,1
유난히 물건이 고장나서 속상해!,1
되게 맛있는 걸 먹어서 마음이 편해 ^ ^,0
괜히 할 일을 다 끝내서 활기차 ㅎㅎ,1
오늘따라 시험을 잘 봐서 최고야 ㅎㅎ,0
왠지 몸이 안 좋아서 화가 나 ㅠㅠ,0
참 맛있는 걸 먹어서 기대돼 ^ ^,1
유난히 오랜만에 쉬어서 뿌듯해 ㅠㅠ,1
완전 중요한 파일을 날려서 막막해 ^ ^,0
유난히 배가 아파서 심심해 ㅠㅠ,1
참 시험을 망쳐서 피곤해!!,0
역시 여행 계획을 짜서 웃음이 나.,0
꽤 여행 계획을 짜서 안심이 돼 ㅠㅠ,0
갑자기 시험을 망쳐서 막막해 ㅠㅠ,1
역시 도움을 받아서 최고야 ㅠㅠ,1
정말 친구를 만나서 웃음이 나 ㅎㅎ,1
확실히 선물을 받아서 따뜻해 ㅎㅎ,1
역시 날씨가 맑아서 마음이 편해.,1
솔직히 산책을 해서 힘이 나!,1
진짜 버스를 놓쳐서 답답해 ^ ^,1
진짜 친구랑 싸워서 심심해 ㅎㅎ,0
너무 몸이 안 좋아서 귀찮아!,1
상당히 좋은 소식을 들어서 최고야!,0
갑자기 맛있는 걸 먹어서 사랑스러워 ㅠㅠ,0
유난히 선물을 받아서 힘이 나 ^ ^,1
너무 비가 계속 와서 실망스러워 ^ ^,0
갑자기 시험을 망쳐서 서운해!!,1
그냥 사람이 너무 많아서 서운해!,0
다행히 도움을 받아서 행복해...,0
무척 잠을 못 자서 어이없어!!,0
왠지 일이 너무 많아서 괴로워 ㅠㅠ,1
참 오랜만에 쉬어서 가벼워 ^ ^,1
참 도움을 받아서 든든해 ^ ^,1
엄청 물건이 고장나서 불안해!!,1
그냥 계획이 틀어져서 피곤해.,0
정말 몸이 안 좋아서 걱정돼.,1
갑자기 할 일을 다 끝내서 힘이 나...,0
엄청 상사에게 혼나서 실망스러워 ^ ^,0
무척 중요한 파일을 날려서 힘들어 ㅎㅎ,1
역시 할 일을 다 끝내서 행복해 ㅎㅎ,1
참 새로운 것을 배워서 웃음이 나 ㅎㅎ,0
왠지 버스를 놓쳐서 화가 나...,0
꽤 성과를 인정받아서 뿌듯해!,1
상당히 나쁜 소식을 들어서 무기력해!!,1
그냥 선물을 받아서 상쾌해 ㅠㅠ,1
오늘따라 차가 막혀서 불안해!,0
너무 일이 너무 많아서 지쳐 ㅎㅎ,1
괜히 돈을 낭비해서 불안해 ㅎㅎ,1
오늘따라 물건이 고장나서 화가 나.,1
꽤 여행 계획을 짜서 웃음이 나!,1
확실히 친구랑 싸워서 괴로워...,0
다행히 할 일을 다 끝내서 뿌듯해.,1
솔직히 할 일을 다 끝내서 설레!!,0
되게 날씨가 맑아서 기분이 좋아...,1
무척 상사에게 혼나서 화가 나!!,0
엄청 사람이 너무 많아서 억울해!!,0
왠지 성과를 인정받아서 기분이 좋아 ㅠㅠ,1
무척 일이 너무 많아서 무기력해...,0
갑자기 성과를 인정받아서 신이 나!,1
진짜 일이 잘 풀려서 힘이 나!!,1
유난히 나쁜 소식을 들어서 무기력해!,1
역시 계획이 틀어져서 피곤해 ㅎㅎ,0
왠지 할 일을 다 끝내서 힘이 나...,1
꽤 시험을 잘 봐서 안심이 돼!!,0
참 늦잠을 자서 막막해...,0
왠지 사람이 너무 많아서 무기력해 ㅎㅎ,1
솔직히 가족과 시간을 보내서 설레!,0
유난히 월급이 들어와서 감동적이야...,0
진짜 좋은 소식을 들어서 따뜻해...,1
그냥 일이 너무 많아서 짜증 나 ㅎㅎ,1
확실히 할 일을 다 끝내서 가벼워 ㅎㅎ,1
확실히 도움을 받아서 신이 나 ㅠㅠ,0
너무 잠을 못 자서 서운해!!,1
솔직히 도움을 받아서 상쾌해 ㅠㅠ,1
되게 나쁜 소식을 들어서 피곤해 ㅠㅠ,0
솔직히 칭찬을 들어서 마음이 편해 ㅠㅠ,0
솔직히 시험을 잘 봐서 상쾌해!!,1
오늘따라 물건이 고장나서 속상해 ^ ^,1
상당히 상사에게 혼나서 답답해 ^ ^,1
역시 성과를 인정받아서 감동적이야!!,1
확실히 푹 자고 일어나서 웃음이 나!,0
상당히 돈을 낭비해서 짜증 나 ㅠㅠ,0
오늘따라 월급이 들어와서 마음이 편해 ㅠㅠ,1
참 친구를 만나서 사랑스러워...,1
유난히 운동을 하고 나서 최고야.,1
무척 날씨가 맑아서 기대돼!,1
상당히 산책을 해서 마음이 편해 ㅠㅠ,0
확실히 길을 잃어서 억울해...,0
완전 오랜만에 쉬어서 사랑스러워!,1
참 약속이 취소돼서 불안해...,0
유난히 사람이 너무 많아서 어이없어...,0
유난히 선물을 받아서 뿌듯해 ^ ^,1
무척 중요한 파일을 날려서 심심해!,0
정말 중요한 파일을 날려서 속상해...,0
괜히 좋은 소식을 들어서 따뜻해 ㅠㅠ,0
갑자기 할 일을 다 끝내서 사랑스러워 ㅎㅎ,1
왠지 오랜만에 쉬어서 사랑스러워 ㅠㅠ,1
왠지 좋은 노래를 들어서 설레 ^ ^,1
역시 가족과 시간을 보내서 감동적이야 ㅠㅠ,0
참 늦잠을 자서 힘들어 ㅠㅠ,1
상당히 시험을 망쳐서 억울해!!,1
괜히 나쁜 소식을 들어서 어이없어!,0
괜히 버스를 놓쳐서 걱정돼 ㅎㅎ,0
갑자기 친구를 만나서 뿌듯해!,1
무척 여행 계획을 짜서 따뜻해 ㅠㅠ,0
오늘따라 몸이 안 좋아서 무기력해!!,0
정말 중요한 파일을 날려서 서운해 ^ ^,0
그냥 물건을 잃어버려서 막막해 ㅠㅠ,1
역시 몸이 안 좋아서 심심해 ^ ^,1
왠지 물건이 고장나서 답답해 ㅎㅎ,0
그냥 시험을 잘 봐서 기대돼!!,0
역시 몸이 안 좋아서 어이없어 ㅎㅎ,0
왠지 나쁜 소식을 들어서 화가 나...,1
상당히 계획이 틀어져서 걱정돼 ^ ^,1
